video_id,likes,dislikes,comment_count,thumbnail_link
wqS9QwOIH3s,13458,140,498,https://i.ytimg.com/vi/wqS9QwOIH3s/default.jpg
90CCjgX0n20,31570,26875,2456,https://i.ytimg.com/vi/90CCjgX0n20/default.jpg
NHrwcQQ38bA,48367,570,2296,https://i.ytimg.com/vi/NHrwcQQ38bA/default.jpg
Y-iFgDK_D5s,169043,2979,17046,https://i.ytimg.com/vi/Y-iFgDK_D5s/default.jpg
WAwRrtH-4Lg,405515,5177,85346,https://i.ytimg.com/vi/WAwRrtH-4Lg/default.jpg
ArVEH6KS6dA,12705,87,522,https://i.ytimg.com/vi/ArVEH6KS6dA/default.jpg
nrB7aqfRzyE,833,39,149,https://i.ytimg.com/vi/nrB7aqfRzyE/default.jpg
IiRmtBZu0pM,44955,9258,8599,https://i.ytimg.com/vi/IiRmtBZu0pM/default.jpg
eQ3gXtX3U7I,82731,2503,5875,https://i.ytimg.com/vi/eQ3gXtX3U7I/default.jpg
a9esk9m9PqQ,4594,164,425,https://i.ytimg.com/vi/a9esk9m9PqQ/default.jpg
Geg4yDxZZDs,17051,842,2612,https://i.ytimg.com/vi/Geg4yDxZZDs/default.jpg
IVzGsh0zRec,593753,30283,86970,https://i.ytimg.com/vi/IVzGsh0zRec/default.jpg
C59j0Rmucss,78245,1494,4689,https://i.ytimg.com/vi/C59j0Rmucss/default.jpg
WOndRFZkeh4,13040,161,1092,https://i.ytimg.com/vi/WOndRFZkeh4/default.jpg
vAh7jTAkCKc,193077,6355,11224,https://i.ytimg.com/vi/vAh7jTAkCKc/default.jpg
liczsmUSMA4,1120116,103187,85137,https://i.ytimg.com/vi/liczsmUSMA4/default.jpg
sGIm0-dQd8M,1194048,47408,52724,https://i.ytimg.com/vi/sGIm0-dQd8M/default.jpg
l3vbvF8bQfI,111954,2987,8291,https://i.ytimg.com/vi/l3vbvF8bQfI/default.jpg
gaEPYljtIAw,54724,1768,2298,https://i.ytimg.com/vi/gaEPYljtIAw/default.jpg
_7985zBEM3o,180239,1652,14329,https://i.ytimg.com/vi/_7985zBEM3o/default.jpg
QM9xgHibvzM,67142,2295,3534,https://i.ytimg.com/vi/QM9xgHibvzM/default.jpg
YR5qurEje5Y,33970,444,3921,https://i.ytimg.com/vi/YR5qurEje5Y/default.jpg
eACohWVwTOc,881846,29618,40165,https://i.ytimg.com/vi/eACohWVwTOc/default.jpg
_zhR6d6LDzM,43149,880,2881,https://i.ytimg.com/vi/_zhR6d6LDzM/default.jpg
TnCa71iUVxA,325402,11193,13202,https://i.ytimg.com/vi/TnCa71iUVxA/default.jpg
rQWZK5U233s,111886,1441,3737,https://i.ytimg.com/vi/rQWZK5U233s/default.jpg
_1mIPOYZzfo,11834,1112,5349,https://i.ytimg.com/vi/_1mIPOYZzfo/default.jpg
yl2GaxVGUaI,65880,963,1740,https://i.ytimg.com/vi/yl2GaxVGUaI/default.jpg
2B85lYenaxE,9405,32771,8032,https://i.ytimg.com/vi/2B85lYenaxE/default.jpg
X6SaVOLRcF4,155359,2687,6482,https://i.ytimg.com/vi/X6SaVOLRcF4/default.jpg
tTlxjhG7SOI,41389,1082,1077,https://i.ytimg.com/vi/tTlxjhG7SOI/default.jpg
2kCbFmjEi6A,59191,1303,4737,https://i.ytimg.com/vi/2kCbFmjEi6A/default.jpg
ClM-MORjXQI,15562,260,1355,https://i.ytimg.com/vi/ClM-MORjXQI/default.jpg
MICQb4QW448,19001,466,2104,https://i.ytimg.com/vi/MICQb4QW448/default.jpg
5JTMOt4BeDc,5485,98,366,https://i.ytimg.com/vi/5JTMOt4BeDc/default.jpg
m-Q0Ng61bT4,23656,591,1039,https://i.ytimg.com/vi/m-Q0Ng61bT4/default.jpg
OtL1fEEtLaA,29548,1317,10135,https://i.ytimg.com/vi/OtL1fEEtLaA/default.jpg
z2GvJtzn41E,58907,1028,835,https://i.ytimg.com/vi/z2GvJtzn41E/default.jpg
aMcjxSThD54,198295,5291,86221,https://i.ytimg.com/vi/aMcjxSThD54/default.jpg
gIsDpBMXbLo,74906,1292,2599,https://i.ytimg.com/vi/gIsDpBMXbLo/default.jpg
kh3yIsFuPRw,49642,509,1305,https://i.ytimg.com/vi/kh3yIsFuPRw/default.jpg
S0nbOenwCLw,353087,16408,28108,https://i.ytimg.com/vi/S0nbOenwCLw/default.jpg
_zu53yAoTJE,19547,5597,5574,https://i.ytimg.com/vi/_zu53yAoTJE/default.jpg
qECkYR4sjJE,6963,527,1979,https://i.ytimg.com/vi/qECkYR4sjJE/default.jpg
900X9fDFLc4,171218,2491,8157,https://i.ytimg.com/vi/900X9fDFLc4/default.jpg
uexk7jWXYmU,278072,1804,17767,https://i.ytimg.com/vi/uexk7jWXYmU/default.jpg
YpnV0M6XTc8,21837,528,1056,https://i.ytimg.com/vi/YpnV0M6XTc8/default.jpg
IORxFXptCWw,21867,510,1554,https://i.ytimg.com/vi/IORxFXptCWw/default.jpg
M1fKcktiPuk,99983,2995,12608,https://i.ytimg.com/vi/M1fKcktiPuk/default.jpg
WrWSqak9t7Y,218,26,32,https://i.ytimg.com/vi/WrWSqak9t7Y/default.jpg
wbSwFU6tY1c,300309,7802,30313,https://i.ytimg.com/vi/wbSwFU6tY1c/default.jpg
xZNBFcwd7zc,205627,2312,12304,https://i.ytimg.com/vi/xZNBFcwd7zc/default.jpg
vHwOMWGAg_o,6699,639,2389,https://i.ytimg.com/vi/vHwOMWGAg_o/default.jpg
JQbjS0_ZfJ0,300211,3889,22761,https://i.ytimg.com/vi/JQbjS0_ZfJ0/default.jpg
hFFn8K2O4po,8861,362,1374,https://i.ytimg.com/vi/hFFn8K2O4po/default.jpg
cosN6ilQ5u0,33695,625,3783,https://i.ytimg.com/vi/cosN6ilQ5u0/default.jpg
dNW0B0HsvVs,181666,22245,39565,https://i.ytimg.com/vi/dNW0B0HsvVs/default.jpg
h-6fIyaVmDM,10642,599,1852,https://i.ytimg.com/vi/h-6fIyaVmDM/default.jpg
BhIEIO0vaBE,0,0,0,https://i.ytimg.com/vi/BhIEIO0vaBE/default.jpg
JWISNlu63QU,15850,85,655,https://i.ytimg.com/vi/JWISNlu63QU/default.jpg
mcsTWPSMDtg,13996,652,1471,https://i.ytimg.com/vi/mcsTWPSMDtg/default.jpg
QBOzHhuTzvw,1232,31,382,https://i.ytimg.com/vi/QBOzHhuTzvw/default.jpg
NooW_RbfdWI,219417,5899,17629,https://i.ytimg.com/vi/NooW_RbfdWI/default.jpg
2z3EUY1aXdY,150451,49035,29640,https://i.ytimg.com/vi/2z3EUY1aXdY/default.jpg
zMV51hydg8E,46395,444,1222,https://i.ytimg.com/vi/zMV51hydg8E/default.jpg
chjObfl72xQ,14511,159,1652,https://i.ytimg.com/vi/chjObfl72xQ/default.jpg
T1B1CxmAXLk,7509,1450,966,https://i.ytimg.com/vi/T1B1CxmAXLk/default.jpg
OTHHeIAYfuU,10108,112,1297,https://i.ytimg.com/vi/OTHHeIAYfuU/default.jpg
doP7xKdGOKs,87096,2364,0,https://i.ytimg.com/vi/doP7xKdGOKs/default.jpg
_5d-sQ7Fh5M,1207457,280675,432534,https://i.ytimg.com/vi/_5d-sQ7Fh5M/default.jpg
lWDWVDu01P0,398,345,1668,https://i.ytimg.com/vi/lWDWVDu01P0/default.jpg
pVxOVlm_lE8,309556,7190,27714,https://i.ytimg.com/vi/pVxOVlm_lE8/default.jpg
yzl_ZKQExnk,8030,14,525,https://i.ytimg.com/vi/yzl_ZKQExnk/default.jpg
upIaeqJEA2I,21993,5093,5204,https://i.ytimg.com/vi/upIaeqJEA2I/default.jpg
tJFk9dPdxO0,13534,612,1877,https://i.ytimg.com/vi/tJFk9dPdxO0/default.jpg
qUmfriZoMw0,37183,1266,2642,https://i.ytimg.com/vi/qUmfriZoMw0/default.jpg
NNJKWVmK-GM,6303,250,755,https://i.ytimg.com/vi/NNJKWVmK-GM/default.jpg
oI42BohDabU,18394,462,1102,https://i.ytimg.com/vi/oI42BohDabU/default.jpg
aXPCtdRxnGY,13331,519,2502,https://i.ytimg.com/vi/aXPCtdRxnGY/default.jpg
nE_TyW-7F4Q,30763,4337,4591,https://i.ytimg.com/vi/nE_TyW-7F4Q/default.jpg
c24xTGTaTNI,6677,187,443,https://i.ytimg.com/vi/c24xTGTaTNI/default.jpg
yzshoDMBkqE,543226,22052,61129,https://i.ytimg.com/vi/yzshoDMBkqE/default.jpg
SlbY1tGARUA,5406,12165,2642,https://i.ytimg.com/vi/SlbY1tGARUA/default.jpg
OjhBeB9ESqw,715,33,64,https://i.ytimg.com/vi/OjhBeB9ESqw/default.jpg
L7pElZJaB2w,3178,118,678,https://i.ytimg.com/vi/L7pElZJaB2w/default.jpg
aMGQgC5yV-o,24145,366,1580,https://i.ytimg.com/vi/aMGQgC5yV-o/default.jpg
IX3_Aqji4yE,3872,219,98,https://i.ytimg.com/vi/IX3_Aqji4yE/default.jpg
QS8bma7LRX4,61656,2532,3534,https://i.ytimg.com/vi/QS8bma7LRX4/default.jpg
47_BVBakJqY,5409,56,739,https://i.ytimg.com/vi/47_BVBakJqY/default.jpg
HgjVWV0Uw3M,2642,287,1680,https://i.ytimg.com/vi/HgjVWV0Uw3M/default.jpg
BWhqHJtvbPo,3468,77,0,https://i.ytimg.com/vi/BWhqHJtvbPo/default.jpg
EVNYfoFcrZY,8878,154,1354,https://i.ytimg.com/vi/EVNYfoFcrZY/default.jpg
_PvfiCuNfO0,3070,140,280,https://i.ytimg.com/vi/_PvfiCuNfO0/default.jpg
tJoAYpurA6k,2640,302,1019,https://i.ytimg.com/vi/tJoAYpurA6k/default.jpg
eLyGI14jDGA,2791,66,763,https://i.ytimg.com/vi/eLyGI14jDGA/default.jpg
lp_bsz_4e3U,4142,165,650,https://i.ytimg.com/vi/lp_bsz_4e3U/default.jpg
EFNeulNdfRI,5570,707,2454,https://i.ytimg.com/vi/EFNeulNdfRI/default.jpg
XPrHD-7jjUs,961,47,137,https://i.ytimg.com/vi/XPrHD-7jjUs/default.jpg
pisY6J2Ky6U,116157,5231,7812,https://i.ytimg.com/vi/pisY6J2Ky6U/default.jpg
4A-E6EJICvM,3883,146,498,https://i.ytimg.com/vi/4A-E6EJICvM/default.jpg
lHG6I6Ec4yA,889,384,390,https://i.ytimg.com/vi/lHG6I6Ec4yA/default.jpg
tEnCoocmPQM,296486,4984,14441,https://i.ytimg.com/vi/tEnCoocmPQM/default.jpg
C8dfiDeJeDU,18112,2429,6764,https://i.ytimg.com/vi/C8dfiDeJeDU/default.jpg
_J7dEhYttbQ,107873,2977,12417,https://i.ytimg.com/vi/_J7dEhYttbQ/default.jpg
baj6llvgpWA,133210,10057,8518,https://i.ytimg.com/vi/baj6llvgpWA/default.jpg
zUDcGDK_bRw,13232,1455,3589,https://i.ytimg.com/vi/zUDcGDK_bRw/default.jpg
gLOxQxMnEz8,18336,1205,4182,https://i.ytimg.com/vi/gLOxQxMnEz8/default.jpg
ev2RHDUkE4M,3801,66,357,https://i.ytimg.com/vi/ev2RHDUkE4M/default.jpg
LxoGNkLpgZk,104730,9338,11787,https://i.ytimg.com/vi/LxoGNkLpgZk/default.jpg
_Oht6ZNXx7I,14327,238,503,https://i.ytimg.com/vi/_Oht6ZNXx7I/default.jpg
UImlvzT2hHQ,3164,44,269,https://i.ytimg.com/vi/UImlvzT2hHQ/default.jpg
HjnwaagBigA,5281,236,2772,https://i.ytimg.com/vi/HjnwaagBigA/default.jpg
HEVonh8bjC0,8986,1804,1847,https://i.ytimg.com/vi/HEVonh8bjC0/default.jpg
OunFUkc2JeY,823,78,92,https://i.ytimg.com/vi/OunFUkc2JeY/default.jpg
g0xVbwXs9jo,38801,202,4330,https://i.ytimg.com/vi/g0xVbwXs9jo/default.jpg
0uJUW24505E,56904,637,4207,https://i.ytimg.com/vi/0uJUW24505E/default.jpg
_fQtxKmgJC8,22952,164,4166,https://i.ytimg.com/vi/_fQtxKmgJC8/default.jpg
nwPQVagUfrU,12336,167,1491,https://i.ytimg.com/vi/nwPQVagUfrU/default.jpg
EZOZ-XD5wmg,17063,237,2074,https://i.ytimg.com/vi/EZOZ-XD5wmg/default.jpg
BJeCOo_CRyE,111598,1401,6049,https://i.ytimg.com/vi/BJeCOo_CRyE/default.jpg
J6-8DQALGt4,112777,3248,7647,https://i.ytimg.com/vi/J6-8DQALGt4/default.jpg
#NAME?,34007,1433,3533,https://i.ytimg.com/vi/-BDImdAfodA/default.jpg
JVDyowAzBrU,509467,51729,58644,https://i.ytimg.com/vi/JVDyowAzBrU/default.jpg
Rhnp3tMFaS0,9670,249,701,https://i.ytimg.com/vi/Rhnp3tMFaS0/default.jpg
80T59B2RVOo,24000,1580,4028,https://i.ytimg.com/vi/80T59B2RVOo/default.jpg
ElKPnh0Q8pU,21632,315,1218,https://i.ytimg.com/vi/ElKPnh0Q8pU/default.jpg
pj6k-EFxqAI,165201,1924,5596,https://i.ytimg.com/vi/pj6k-EFxqAI/default.jpg
IkV5VpEROW0,43346,924,2670,https://i.ytimg.com/vi/IkV5VpEROW0/default.jpg
LHUKKrcXfJs,11540,465,1025,https://i.ytimg.com/vi/LHUKKrcXfJs/default.jpg
sJGgV3p8JzY,140516,1491,8673,https://i.ytimg.com/vi/sJGgV3p8JzY/default.jpg
wfWkmURBNv8,1045129,74819,47861,https://i.ytimg.com/vi/wfWkmURBNv8/default.jpg
Gc71AmT_b2k,119476,908,7919,https://i.ytimg.com/vi/Gc71AmT_b2k/default.jpg
dfeEwt5_jsQ,168528,547,8824,https://i.ytimg.com/vi/dfeEwt5_jsQ/default.jpg
QNzzJzdgUto,29556,714,1742,https://i.ytimg.com/vi/QNzzJzdgUto/default.jpg
__1SjDrSMik,159051,2044,9330,https://i.ytimg.com/vi/__1SjDrSMik/default.jpg
8h7cnLWQKtM,12790,314,273,https://i.ytimg.com/vi/8h7cnLWQKtM/default.jpg
VXvu5rtJNd4,1270,49,96,https://i.ytimg.com/vi/VXvu5rtJNd4/default.jpg
rNYduKIyEvA,213549,3873,12293,https://i.ytimg.com/vi/rNYduKIyEvA/default.jpg
V6wWKNij_1M,16695,730,1500,https://i.ytimg.com/vi/V6wWKNij_1M/default.jpg
FQUmz9QxtFc,10895,122,555,https://i.ytimg.com/vi/FQUmz9QxtFc/default.jpg
IdyXKJ8NcNI,8550,97,438,https://i.ytimg.com/vi/IdyXKJ8NcNI/default.jpg
x8DegXNFOns,4419,58,754,https://i.ytimg.com/vi/x8DegXNFOns/default.jpg
HI-mXMr8glQ,280708,13164,23791,https://i.ytimg.com/vi/HI-mXMr8glQ/default.jpg
EW3KD4kqqug,2709,545,1342,https://i.ytimg.com/vi/EW3KD4kqqug/default.jpg
izyX4qtsVew,25115,1017,1029,https://i.ytimg.com/vi/izyX4qtsVew/default.jpg
V69XYIRjKww,1781,226,336,https://i.ytimg.com/vi/V69XYIRjKww/default.jpg
r5JK6eEHwIQ,1287,189,1790,https://i.ytimg.com/vi/r5JK6eEHwIQ/default.jpg
FTldNZ7V8ls,1252,441,245,https://i.ytimg.com/vi/FTldNZ7V8ls/default.jpg
i7FgneNlM14,611,837,941,https://i.ytimg.com/vi/i7FgneNlM14/default.jpg
qfZcxeqa1g4,6504,226,623,https://i.ytimg.com/vi/qfZcxeqa1g4/default.jpg
M2zrC1QF7Zo,98017,390,5004,https://i.ytimg.com/vi/M2zrC1QF7Zo/default.jpg
FtX7GY_iPok,10395,218,925,https://i.ytimg.com/vi/FtX7GY_iPok/default.jpg
rog8VV2A2bY,39024,3788,13097,https://i.ytimg.com/vi/rog8VV2A2bY/default.jpg
p5N6tFob_Rw,92617,661,4937,https://i.ytimg.com/vi/p5N6tFob_Rw/default.jpg
KzNK1-mH2Xw,10208,240,401,https://i.ytimg.com/vi/KzNK1-mH2Xw/default.jpg
M3mJkSqZbX4,70771,8416,4463,https://i.ytimg.com/vi/M3mJkSqZbX4/default.jpg
ZurW-Uc6Lc0,23764,497,2957,https://i.ytimg.com/vi/ZurW-Uc6Lc0/default.jpg
li6f_0x0IGE,44013,748,7536,https://i.ytimg.com/vi/li6f_0x0IGE/default.jpg
ZnHW63aXXB8,4827,305,1182,https://i.ytimg.com/vi/ZnHW63aXXB8/default.jpg
UCKC-QVcVn0,16118,76,941,https://i.ytimg.com/vi/UCKC-QVcVn0/default.jpg
qtTM2YV3bI8,1041533,367159,258553,https://i.ytimg.com/vi/qtTM2YV3bI8/default.jpg
lpzJNwur6Zk,112971,2913,7251,https://i.ytimg.com/vi/lpzJNwur6Zk/default.jpg
yZhoHsgJlEo,27088,217,1854,https://i.ytimg.com/vi/yZhoHsgJlEo/default.jpg
KIEVOMxKWxc,11513,409,1591,https://i.ytimg.com/vi/KIEVOMxKWxc/default.jpg
agGa4wRid2A,857,22,67,https://i.ytimg.com/vi/agGa4wRid2A/default.jpg
c8ngetsBSGk,2101,74,362,https://i.ytimg.com/vi/c8ngetsBSGk/default.jpg
CWAX-tiepMo,51562,2890,20764,https://i.ytimg.com/vi/CWAX-tiepMo/default.jpg
pvxIoue1Qpw,7983,342,555,https://i.ytimg.com/vi/pvxIoue1Qpw/default.jpg
zkG4Xpz6t68,744629,139183,87130,https://i.ytimg.com/vi/zkG4Xpz6t68/default.jpg
pjTj-_55WZ8,160758,2772,2276,https://i.ytimg.com/vi/pjTj-_55WZ8/default.jpg
CfyMD5rSK50,17116,606,4339,https://i.ytimg.com/vi/CfyMD5rSK50/default.jpg
yKVAhDbSito,210020,6479,48126,https://i.ytimg.com/vi/yKVAhDbSito/default.jpg
9f5zD7ZSNpQ,191492,2900,7414,https://i.ytimg.com/vi/9f5zD7ZSNpQ/default.jpg
GJTtiYMdMtk,41370,1079,1275,https://i.ytimg.com/vi/GJTtiYMdMtk/default.jpg
D18e8aU-UWs,139685,3419,7223,https://i.ytimg.com/vi/D18e8aU-UWs/default.jpg
48-pr5-G6Pw,12058,361,580,https://i.ytimg.com/vi/48-pr5-G6Pw/default.jpg
494VkPnSvJk,27055,249,3745,https://i.ytimg.com/vi/494VkPnSvJk/default.jpg
CZ7KRUYQyKE,127796,2868,7641,https://i.ytimg.com/vi/CZ7KRUYQyKE/default.jpg
lfIhBu0TZBs,78159,7789,7742,https://i.ytimg.com/vi/lfIhBu0TZBs/default.jpg
eEDZuFw34YM,32572,1114,2072,https://i.ytimg.com/vi/eEDZuFw34YM/default.jpg
yN7N0P2TxHQ,57951,2435,5361,https://i.ytimg.com/vi/yN7N0P2TxHQ/default.jpg
9vDdx1dba6c,62402,479,3995,https://i.ytimg.com/vi/9vDdx1dba6c/default.jpg
sD9_l3oDOag,434836,8613,15428,https://i.ytimg.com/vi/sD9_l3oDOag/default.jpg
oEtEBOy0ys8,17169,264,3580,https://i.ytimg.com/vi/oEtEBOy0ys8/default.jpg
SJsvPv5Q_oY,40277,257,2462,https://i.ytimg.com/vi/SJsvPv5Q_oY/default.jpg
vecSVX1QYbQ,579945,6612,65727,https://i.ytimg.com/vi/vecSVX1QYbQ/default.jpg
xVhnfTwh1OA,411731,10116,30742,https://i.ytimg.com/vi/xVhnfTwh1OA/default.jpg
bYXM3uz1bjM,15341,1063,1142,https://i.ytimg.com/vi/bYXM3uz1bjM/default.jpg
akNs04ef_Co,118642,640,9305,https://i.ytimg.com/vi/akNs04ef_Co/default.jpg
3ChgRbqGi-E,193451,2860,5296,https://i.ytimg.com/vi/3ChgRbqGi-E/default.jpg
ewm0y9nL--Q,57449,166,3921,https://i.ytimg.com/vi/ewm0y9nL--Q/default.jpg
utsPTIL0ACE,2743,118,559,https://i.ytimg.com/vi/utsPTIL0ACE/default.jpg
GWMKelv5Bmw,72741,2663,5298,https://i.ytimg.com/vi/GWMKelv5Bmw/default.jpg
8BAhwgjMvnM,76071,6529,13261,https://i.ytimg.com/vi/8BAhwgjMvnM/default.jpg
XIZmIl9SsXk,10818,1340,1230,https://i.ytimg.com/vi/XIZmIl9SsXk/default.jpg
HuJkBDBloa0,7215,1096,1890,https://i.ytimg.com/vi/HuJkBDBloa0/default.jpg
Qf24J2Twws4,18279,214,907,https://i.ytimg.com/vi/Qf24J2Twws4/default.jpg
5x-d3pabd5o,155461,3390,5088,https://i.ytimg.com/vi/5x-d3pabd5o/default.jpg
0GQmGOju6CE,77553,876,13122,https://i.ytimg.com/vi/0GQmGOju6CE/default.jpg
f1xIeTCgoFk,175637,2324,13557,https://i.ytimg.com/vi/f1xIeTCgoFk/default.jpg
S_1SwS7Jj-Y,7694,341,630,https://i.ytimg.com/vi/S_1SwS7Jj-Y/default.jpg
IIS1M7m9tw8,25776,2450,2747,https://i.ytimg.com/vi/IIS1M7m9tw8/default.jpg
ceyU5UBumLU,210774,52188,29446,https://i.ytimg.com/vi/ceyU5UBumLU/default.jpg
MUcBkpwnKcE,22304,2514,6347,https://i.ytimg.com/vi/MUcBkpwnKcE/default.jpg
jrkhLuroyzg,2352,101,191,https://i.ytimg.com/vi/jrkhLuroyzg/default.jpg
lYATz3STgew,73483,2613,9801,https://i.ytimg.com/vi/lYATz3STgew/default.jpg
p5HH2UfZ2wE,19077,241,1357,https://i.ytimg.com/vi/p5HH2UfZ2wE/default.jpg
BVRvrvCQdmg,21339,182,1319,https://i.ytimg.com/vi/BVRvrvCQdmg/default.jpg
wrpeEitIEpA,64808,3354,4465,https://i.ytimg.com/vi/wrpeEitIEpA/default.jpg
rWHrWuDnReM,39557,3253,6068,https://i.ytimg.com/vi/rWHrWuDnReM/default.jpg
ymrTNoGnP5Q,1978,104,245,https://i.ytimg.com/vi/ymrTNoGnP5Q/default.jpg
WrcwcMIYpQg,72232,452,5233,https://i.ytimg.com/vi/WrcwcMIYpQg/default.jpg
wqS9QwOIH3s,13766,144,507,https://i.ytimg.com/vi/wqS9QwOIH3s/default.jpg
90CCjgX0n20,31564,26877,2456,https://i.ytimg.com/vi/90CCjgX0n20/default.jpg
NHrwcQQ38bA,48630,578,2299,https://i.ytimg.com/vi/NHrwcQQ38bA/default.jpg
Y-iFgDK_D5s,170190,3000,17138,https://i.ytimg.com/vi/Y-iFgDK_D5s/default.jpg
WAwRrtH-4Lg,406677,5186,85655,https://i.ytimg.com/vi/WAwRrtH-4Lg/default.jpg
ArVEH6KS6dA,12879,87,530,https://i.ytimg.com/vi/ArVEH6KS6dA/default.jpg
nrB7aqfRzyE,833,39,149,https://i.ytimg.com/vi/nrB7aqfRzyE/default.jpg
IiRmtBZu0pM,45093,9259,8606,https://i.ytimg.com/vi/IiRmtBZu0pM/default.jpg
eQ3gXtX3U7I,83093,2525,5894,https://i.ytimg.com/vi/eQ3gXtX3U7I/default.jpg
a9esk9m9PqQ,4788,176,435,https://i.ytimg.com/vi/a9esk9m9PqQ/default.jpg
Geg4yDxZZDs,17228,848,2651,https://i.ytimg.com/vi/Geg4yDxZZDs/default.jpg
IVzGsh0zRec,599625,30508,87525,https://i.ytimg.com/vi/IVzGsh0zRec/default.jpg
C59j0Rmucss,78311,1498,4690,https://i.ytimg.com/vi/C59j0Rmucss/default.jpg
WOndRFZkeh4,13186,161,1112,https://i.ytimg.com/vi/WOndRFZkeh4/default.jpg
vAh7jTAkCKc,195359,6428,11278,https://i.ytimg.com/vi/vAh7jTAkCKc/default.jpg
liczsmUSMA4,1128971,103883,84869,https://i.ytimg.com/vi/liczsmUSMA4/default.jpg
sGIm0-dQd8M,1244032,49947,53657,https://i.ytimg.com/vi/sGIm0-dQd8M/default.jpg
l3vbvF8bQfI,112809,3024,8311,https://i.ytimg.com/vi/l3vbvF8bQfI/default.jpg
gaEPYljtIAw,55295,1775,2304,https://i.ytimg.com/vi/gaEPYljtIAw/default.jpg
_7985zBEM3o,180572,1655,14362,https://i.ytimg.com/vi/_7985zBEM3o/default.jpg
eACohWVwTOc,897052,30226,40639,https://i.ytimg.com/vi/eACohWVwTOc/default.jpg
QM9xgHibvzM,68178,2369,3572,https://i.ytimg.com/vi/QM9xgHibvzM/default.jpg
YR5qurEje5Y,34124,449,3960,https://i.ytimg.com/vi/YR5qurEje5Y/default.jpg
_zhR6d6LDzM,43297,885,2892,https://i.ytimg.com/vi/_zhR6d6LDzM/default.jpg
TnCa71iUVxA,327428,11304,13285,https://i.ytimg.com/vi/TnCa71iUVxA/default.jpg
rQWZK5U233s,114080,1478,3769,https://i.ytimg.com/vi/rQWZK5U233s/default.jpg
_1mIPOYZzfo,11868,1115,5354,https://i.ytimg.com/vi/_1mIPOYZzfo/default.jpg
yl2GaxVGUaI,66982,983,1755,https://i.ytimg.com/vi/yl2GaxVGUaI/default.jpg
2B85lYenaxE,9446,32838,8048,https://i.ytimg.com/vi/2B85lYenaxE/default.jpg
X6SaVOLRcF4,157939,2762,6573,https://i.ytimg.com/vi/X6SaVOLRcF4/default.jpg
tTlxjhG7SOI,42003,1109,1141,https://i.ytimg.com/vi/tTlxjhG7SOI/default.jpg
2kCbFmjEi6A,60498,1405,4790,https://i.ytimg.com/vi/2kCbFmjEi6A/default.jpg
ClM-MORjXQI,15675,263,1369,https://i.ytimg.com/vi/ClM-MORjXQI/default.jpg
MICQb4QW448,19093,467,2122,https://i.ytimg.com/vi/MICQb4QW448/default.jpg
5JTMOt4BeDc,5616,99,368,https://i.ytimg.com/vi/5JTMOt4BeDc/default.jpg
m-Q0Ng61bT4,24775,630,1056,https://i.ytimg.com/vi/m-Q0Ng61bT4/default.jpg
OtL1fEEtLaA,29647,1321,10180,https://i.ytimg.com/vi/OtL1fEEtLaA/default.jpg
z2GvJtzn41E,59674,1055,848,https://i.ytimg.com/vi/z2GvJtzn41E/default.jpg
dzxFdtWmjto,128720,15751,20888,https://i.ytimg.com/vi/dzxFdtWmjto/default.jpg
wbSwFU6tY1c,338792,9761,36160,https://i.ytimg.com/vi/wbSwFU6tY1c/default.jpg
xZNBFcwd7zc,309078,4808,18372,https://i.ytimg.com/vi/xZNBFcwd7zc/default.jpg
v0RrsWK4GlY,379386,40964,70015,https://i.ytimg.com/vi/v0RrsWK4GlY/default.jpg
vHwOMWGAg_o,11131,1134,3635,https://i.ytimg.com/vi/vHwOMWGAg_o/default.jpg
4uTNVumfm84,197021,3139,11350,https://i.ytimg.com/vi/4uTNVumfm84/default.jpg
hFFn8K2O4po,16650,1000,2603,https://i.ytimg.com/vi/hFFn8K2O4po/default.jpg
ZlPgrJFMFYY,5295,923,2297,https://i.ytimg.com/vi/ZlPgrJFMFYY/default.jpg
NsJkUfrqLzY,7294,270,867,https://i.ytimg.com/vi/NsJkUfrqLzY/default.jpg
JQbjS0_ZfJ0,343636,4931,25185,https://i.ytimg.com/vi/JQbjS0_ZfJ0/default.jpg
mcsTWPSMDtg,27717,1345,2325,https://i.ytimg.com/vi/mcsTWPSMDtg/default.jpg
QBOzHhuTzvw,2311,115,774,https://i.ytimg.com/vi/QBOzHhuTzvw/default.jpg
FJ_TFXjr__4,2679,82,133,https://i.ytimg.com/vi/FJ_TFXjr__4/default.jpg
IKomhXgz6Io,114500,13925,16151,https://i.ytimg.com/vi/IKomhXgz6Io/default.jpg
cosN6ilQ5u0,39088,810,4244,https://i.ytimg.com/vi/cosN6ilQ5u0/default.jpg
JWISNlu63QU,19370,135,761,https://i.ytimg.com/vi/JWISNlu63QU/default.jpg
h-6fIyaVmDM,13463,846,2275,https://i.ytimg.com/vi/h-6fIyaVmDM/default.jpg
KTbOAMEmnfI,3150,59,157,https://i.ytimg.com/vi/KTbOAMEmnfI/default.jpg
OTHHeIAYfuU,14921,279,1536,https://i.ytimg.com/vi/OTHHeIAYfuU/default.jpg
dNW0B0HsvVs,186188,23056,40520,https://i.ytimg.com/vi/dNW0B0HsvVs/default.jpg
IUmdcd_8Vwc,3043,70,443,https://i.ytimg.com/vi/IUmdcd_8Vwc/default.jpg
BhIEIO0vaBE,0,0,0,https://i.ytimg.com/vi/BhIEIO0vaBE/default.jpg
