video_id,views,likes,dislikes,comment_count,thumbnail_link
F388-6yDDpc,935879,5715,514,3442,https://i.ytimg.com/vi/F388-6yDDpc/default.jpg
KhdecX0qjNA,131153,7129,78,265,https://i.ytimg.com/vi/KhdecX0qjNA/default.jpg
iIxy3JN3-jc,84149,276,128,172,https://i.ytimg.com/vi/iIxy3JN3-jc/default.jpg
kWIzjMWmuYk,34138,4303,29,1399,https://i.ytimg.com/vi/kWIzjMWmuYk/default.jpg
symdi5KSJts,144937,5246,171,280,https://i.ytimg.com/vi/symdi5KSJts/default.jpg
_-aDHxoblr4,306550,16612,160,1311,https://i.ytimg.com/vi/_-aDHxoblr4/default.jpg
eNSN6qet1kE,328325,19970,104,3336,https://i.ytimg.com/vi/eNSN6qet1kE/default.jpg
39idVpFF7NQ,2472569,17959,2863,2690,https://i.ytimg.com/vi/39idVpFF7NQ/default.jpg
U0hAC8O7RoI,341074,10915,1915,1313,https://i.ytimg.com/vi/U0hAC8O7RoI/default.jpg
5hEJsoDP2q4,113963,11576,155,635,https://i.ytimg.com/vi/5hEJsoDP2q4/default.jpg
NZFhMSgbKKM,21544,83,74,62,https://i.ytimg.com/vi/NZFhMSgbKKM/default.jpg
lBHPVE3AI6Y,93322,398,43,497,https://i.ytimg.com/vi/lBHPVE3AI6Y/default.jpg
e_7zHm7GsYc,68084,2530,88,117,https://i.ytimg.com/vi/e_7zHm7GsYc/default.jpg
TaTleo4cOs8,279092,8339,315,2371,https://i.ytimg.com/vi/TaTleo4cOs8/default.jpg
GgVmn66oK_A,692631,9086,1406,4582,https://i.ytimg.com/vi/GgVmn66oK_A/default.jpg
ogYum4kWXgk,155285,4719,64,207,https://i.ytimg.com/vi/ogYum4kWXgk/default.jpg
kIUHDwn51y8,93829,2229,36,469,https://i.ytimg.com/vi/kIUHDwn51y8/default.jpg
Lz7dya576HY,31639,586,42,67,https://i.ytimg.com/vi/Lz7dya576HY/default.jpg
zNqCVTs38nU,37524,126,77,45,https://i.ytimg.com/vi/zNqCVTs38nU/default.jpg
ZAQs-ctOqXQ,358358,9211,731,1385,https://i.ytimg.com/vi/ZAQs-ctOqXQ/default.jpg
fcVjitaM3LY,158173,6587,68,611,https://i.ytimg.com/vi/fcVjitaM3LY/default.jpg
kqmhCaF5_44,45200,930,67,116,https://i.ytimg.com/vi/kqmhCaF5_44/default.jpg
B5HORANmzHw,286577,9606,248,1196,https://i.ytimg.com/vi/B5HORANmzHw/default.jpg
6VhU_T463sU,315177,4212,171,259,https://i.ytimg.com/vi/6VhU_T463sU/default.jpg
JBZTZZAcFTw,225044,2265,775,868,https://i.ytimg.com/vi/JBZTZZAcFTw/default.jpg
eAyxMv4IBH8,399491,6240,326,287,https://i.ytimg.com/vi/eAyxMv4IBH8/default.jpg
qeWvgZLz9yU,231104,12862,347,1824,https://i.ytimg.com/vi/qeWvgZLz9yU/default.jpg
EJu_wPGFTw0,5813,33,3,0,https://i.ytimg.com/vi/EJu_wPGFTw0/default.jpg
MKLlDnUqho4,18317,1322,34,196,https://i.ytimg.com/vi/MKLlDnUqho4/default.jpg
wwZ-T_WQ03A,246134,5847,337,544,https://i.ytimg.com/vi/wwZ-T_WQ03A/default.jpg
9XSULcLI6Hg,32483,23,10,135,https://i.ytimg.com/vi/9XSULcLI6Hg/default.jpg
hz7ukDjuq4w,113462,4566,142,757,https://i.ytimg.com/vi/hz7ukDjuq4w/default.jpg
p2hJxyF7mok,311621,2425,145,465,https://i.ytimg.com/vi/p2hJxyF7mok/default.jpg
CBVGjS_EJok,94229,217,177,0,https://i.ytimg.com/vi/CBVGjS_EJok/default.jpg
i-LCORFB860,571588,386,47,113,https://i.ytimg.com/vi/i-LCORFB860/default.jpg
dRpNZV18N_g,272604,9576,260,1619,https://i.ytimg.com/vi/dRpNZV18N_g/default.jpg
vWYyZMH_QjA,42336,4293,89,428,https://i.ytimg.com/vi/vWYyZMH_QjA/default.jpg
MNiweoKXwfg,13750,305,10,39,https://i.ytimg.com/vi/MNiweoKXwfg/default.jpg
VJlSq6h0LNg,6684,18,57,54,https://i.ytimg.com/vi/VJlSq6h0LNg/default.jpg
ijJPFowBsBc,128523,4170,148,307,https://i.ytimg.com/vi/ijJPFowBsBc/default.jpg
HBS9783c0BI,102639,3218,1085,475,https://i.ytimg.com/vi/HBS9783c0BI/default.jpg
n1WpP7iowLc,20539417,840642,47715,124236,https://i.ytimg.com/vi/n1WpP7iowLc/default.jpg
PABlVzeldaM,238413,732,92,618,https://i.ytimg.com/vi/PABlVzeldaM/default.jpg
JwboxqDylgg,41029,296,32,33,https://i.ytimg.com/vi/JwboxqDylgg/default.jpg
dQvIbulWCM4,805124,44513,1756,3929,https://i.ytimg.com/vi/dQvIbulWCM4/default.jpg
pjuPpVLXDQg,55140,136,14,46,https://i.ytimg.com/vi/pjuPpVLXDQg/default.jpg
0mlNzVSJrT0,120817,2896,210,594,https://i.ytimg.com/vi/0mlNzVSJrT0/default.jpg
n30k5CwLhS4,58469,828,253,271,https://i.ytimg.com/vi/n30k5CwLhS4/default.jpg
0tO_l_Ed5Rs,360223,15873,16033,7803,https://i.ytimg.com/vi/0tO_l_Ed5Rs/default.jpg
BWPrk9PUwQE,1775997,37124,1980,2695,https://i.ytimg.com/vi/BWPrk9PUwQE/default.jpg
1WDj0DddCcM,6685,11,35,18,https://i.ytimg.com/vi/1WDj0DddCcM/default.jpg
bqgVB6Vl-lI,200060,4548,52,258,https://i.ytimg.com/vi/bqgVB6Vl-lI/default.jpg
STI2fI7sKMo,346924,4657,1838,734,https://i.ytimg.com/vi/STI2fI7sKMo/default.jpg
9t9u_yPEidY,12987863,216319,17751,12133,https://i.ytimg.com/vi/9t9u_yPEidY/default.jpg
0PpNlNJ6Nng,1981757,103407,1419,12354,https://i.ytimg.com/vi/0PpNlNJ6Nng/default.jpg
sbcbvuitiTc,1015189,2133,2483,1465,https://i.ytimg.com/vi/sbcbvuitiTc/default.jpg
ZhSk8mPSWCg,3653,47,3,25,https://i.ytimg.com/vi/ZhSk8mPSWCg/default.jpg
DM-ni_LSOFE,2255529,48000,2970,8507,https://i.ytimg.com/vi/DM-ni_LSOFE/default.jpg
069D0NmW39o,1155622,16060,883,1018,https://i.ytimg.com/vi/069D0NmW39o/default.jpg
c-3JxzN2u34,9892,250,7,19,https://i.ytimg.com/vi/c-3JxzN2u34/default.jpg
qooQd8AA7_M,5626588,408618,6121,28196,https://i.ytimg.com/vi/qooQd8AA7_M/default.jpg
9KIP-Ncp2jU,85643,170,45,0,https://i.ytimg.com/vi/9KIP-Ncp2jU/default.jpg
KODzih-pYlU,212310,7589,227,463,https://i.ytimg.com/vi/KODzih-pYlU/default.jpg
w0XYVssCKjw,180284,6073,125,512,https://i.ytimg.com/vi/w0XYVssCKjw/default.jpg
9xSx-5tmq44,301423,8409,349,952,https://i.ytimg.com/vi/9xSx-5tmq44/default.jpg
1cgK-BIrXes,835573,27068,2021,5165,https://i.ytimg.com/vi/1cgK-BIrXes/default.jpg
ujyTQNNjjDU,3686343,130373,3628,6694,https://i.ytimg.com/vi/ujyTQNNjjDU/default.jpg
4v0nOAzcG2A,297840,10429,378,990,https://i.ytimg.com/vi/4v0nOAzcG2A/default.jpg
8mhTWqWlQzU,2922523,119348,1161,6736,https://i.ytimg.com/vi/8mhTWqWlQzU/default.jpg
6340tX9M_eM,595415,8795,450,1022,https://i.ytimg.com/vi/6340tX9M_eM/default.jpg
t4YAyT4ihIQ,3643894,125205,8702,5687,https://i.ytimg.com/vi/t4YAyT4ihIQ/default.jpg
L_5_slz4ke4,9833,73,21,62,https://i.ytimg.com/vi/L_5_slz4ke4/default.jpg
Jw1Y-zhQURU,7563254,58209,10859,7120,https://i.ytimg.com/vi/Jw1Y-zhQURU/default.jpg
_Iz83-Cmt6A,54341,487,67,64,https://i.ytimg.com/vi/_Iz83-Cmt6A/default.jpg
lY_0mkYDZDU,357078,19783,610,1732,https://i.ytimg.com/vi/lY_0mkYDZDU/default.jpg
ObIQ0s02UHg,1888789,44007,1997,1794,https://i.ytimg.com/vi/ObIQ0s02UHg/default.jpg
AJYb0Yom5UQ,168446,374,48,191,https://i.ytimg.com/vi/AJYb0Yom5UQ/default.jpg
k8NxqyGcZA4,263656,2556,5584,2377,https://i.ytimg.com/vi/k8NxqyGcZA4/default.jpg
gLswXiRLdkA,515525,24115,1249,1860,https://i.ytimg.com/vi/gLswXiRLdkA/default.jpg
2Vv-BfVoq4g,39082222,1721383,23137,90352,https://i.ytimg.com/vi/2Vv-BfVoq4g/default.jpg
i4YQRLQVixM,1080230,2540,887,1040,https://i.ytimg.com/vi/i4YQRLQVixM/default.jpg
YlvCVbfS9M0,873362,36365,594,2630,https://i.ytimg.com/vi/YlvCVbfS9M0/default.jpg
MyEqfBkzESU,366892,9052,2993,3088,https://i.ytimg.com/vi/MyEqfBkzESU/default.jpg
Fyyua5JzD9w,48372,382,11,29,https://i.ytimg.com/vi/Fyyua5JzD9w/default.jpg
pa_oUisZZy0,216766,7108,95,319,https://i.ytimg.com/vi/pa_oUisZZy0/default.jpg
cccyOn99s4Y,81086,3085,150,250,https://i.ytimg.com/vi/cccyOn99s4Y/default.jpg
9Th4qTv-4jE,3931,17,0,2,https://i.ytimg.com/vi/9Th4qTv-4jE/default.jpg
arJ5h2TY3I4,1072970,102199,1469,8943,https://i.ytimg.com/vi/arJ5h2TY3I4/default.jpg
UFYCTJlayS4,56372,2332,191,261,https://i.ytimg.com/vi/UFYCTJlayS4/default.jpg
-2RVw2_QyxQ,69786,453,26,19,https://i.ytimg.com/vi/-2RVw2_QyxQ/default.jpg
e4FApt6z55c,204298,9321,386,993,https://i.ytimg.com/vi/e4FApt6z55c/default.jpg
uTH--XRCGxM,101233,3128,51,93,https://i.ytimg.com/vi/uTH--XRCGxM/default.jpg
2XK4omx9uMU,1126501,48219,444,1083,https://i.ytimg.com/vi/2XK4omx9uMU/default.jpg
gEHCXl4J9Qo,2498463,75023,1925,3483,https://i.ytimg.com/vi/gEHCXl4J9Qo/default.jpg
RkHuWjiR-LM,224608,14843,180,1004,https://i.ytimg.com/vi/RkHuWjiR-LM/default.jpg
#NAME?,45965,2284,35,17,https://i.ytimg.com/vi/-OK9i1_YYYc/default.jpg
xfmipNU4Odc,317304,17023,84,939,https://i.ytimg.com/vi/xfmipNU4Odc/default.jpg
fNtLIcyjsnI,1996082,18992,1049,1322,https://i.ytimg.com/vi/fNtLIcyjsnI/default.jpg
abGCYPCk294,44939,1576,110,1021,https://i.ytimg.com/vi/abGCYPCk294/default.jpg
OKoL852K9uA,118316,3823,294,404,https://i.ytimg.com/vi/OKoL852K9uA/default.jpg
b4vTZx_AtHk,2244971,101831,12677,11863,https://i.ytimg.com/vi/b4vTZx_AtHk/default.jpg
kOnQocd799Y,2844271,60500,3667,8122,https://i.ytimg.com/vi/kOnQocd799Y/default.jpg
wJYE0sFOteE,99019,2404,40,135,https://i.ytimg.com/vi/wJYE0sFOteE/default.jpg
jp9hK-jY6yY,3591699,212004,3528,20418,https://i.ytimg.com/vi/jp9hK-jY6yY/default.jpg
DIU3xPdhCBI,1137392,26180,992,1055,https://i.ytimg.com/vi/DIU3xPdhCBI/default.jpg
viyRD5z6ilQ,147193,5405,151,395,https://i.ytimg.com/vi/viyRD5z6ilQ/default.jpg
QFfEtKvXMAs,482334,55001,184,3027,https://i.ytimg.com/vi/QFfEtKvXMAs/default.jpg
x9mh-SwSKas,269509,10801,158,653,https://i.ytimg.com/vi/x9mh-SwSKas/default.jpg
g5c1bk8weaQ,3741812,314872,2647,12114,https://i.ytimg.com/vi/g5c1bk8weaQ/default.jpg
fCTKDn3Q8xQ,1185773,45513,1378,4794,https://i.ytimg.com/vi/fCTKDn3Q8xQ/default.jpg
xg9ebVTL9yE,178313,9072,98,656,https://i.ytimg.com/vi/xg9ebVTL9yE/default.jpg
fbHbTBP_u7U,2185367,96850,1130,8216,https://i.ytimg.com/vi/fbHbTBP_u7U/default.jpg
uiA4B5Y63IQ,366814,4099,172,449,https://i.ytimg.com/vi/uiA4B5Y63IQ/default.jpg
QOksZ8VogRw,797436,29425,585,1497,https://i.ytimg.com/vi/QOksZ8VogRw/default.jpg
Ja_GMU7-sjs,1646057,53901,1566,5963,https://i.ytimg.com/vi/Ja_GMU7-sjs/default.jpg
9oFP-pOMNwE,271685,3330,854,0,https://i.ytimg.com/vi/9oFP-pOMNwE/default.jpg
ttf_EzEkxBk,3505996,5934,3400,5162,https://i.ytimg.com/vi/ttf_EzEkxBk/default.jpg
Eg_kW5fw6qU,194946,9278,137,2803,https://i.ytimg.com/vi/Eg_kW5fw6qU/default.jpg
_dhneCO4YEE,392482,5659,2432,1311,https://i.ytimg.com/vi/_dhneCO4YEE/default.jpg
J_QGZspO4gg,1882868,88072,1219,6083,https://i.ytimg.com/vi/J_QGZspO4gg/default.jpg
ozkqm2ifMw8,226317,11702,125,471,https://i.ytimg.com/vi/ozkqm2ifMw8/default.jpg
RYs08kX3Ih4,232083,14766,408,1107,https://i.ytimg.com/vi/RYs08kX3Ih4/default.jpg
PkRBTF6nt4E,144694,1012,588,288,https://i.ytimg.com/vi/PkRBTF6nt4E/default.jpg
Rq9-mW6HgQE,908489,12261,339,1600,https://i.ytimg.com/vi/Rq9-mW6HgQE/default.jpg
LMCuKltaY3M,180606,2400,159,239,https://i.ytimg.com/vi/LMCuKltaY3M/default.jpg
EYkEshCOhEU,308352,15765,399,984,https://i.ytimg.com/vi/EYkEshCOhEU/default.jpg
6nJw-jPQYVI,193832,1351,25,128,https://i.ytimg.com/vi/6nJw-jPQYVI/default.jpg
1Wk8ZRgXQnY,41251,1561,29,96,https://i.ytimg.com/vi/1Wk8ZRgXQnY/default.jpg
tOFkFZbPdnQ,524911,7822,185,403,https://i.ytimg.com/vi/tOFkFZbPdnQ/default.jpg
qEEtzzi1EII,467804,19962,268,953,https://i.ytimg.com/vi/qEEtzzi1EII/default.jpg
RQDphL2MVlM,77302,3756,123,222,https://i.ytimg.com/vi/RQDphL2MVlM/default.jpg
cYw-oyJ7AEY,304700,12347,577,756,https://i.ytimg.com/vi/cYw-oyJ7AEY/default.jpg
8l_e6bx8UG8,1440724,36686,6598,9637,https://i.ytimg.com/vi/8l_e6bx8UG8/default.jpg
_qSW96a2aKY,878560,12961,1468,1788,https://i.ytimg.com/vi/_qSW96a2aKY/default.jpg
2VP846QcA_4,155533,4621,233,451,https://i.ytimg.com/vi/2VP846QcA_4/default.jpg
lsfzA7sWlOM,161231,7803,169,1479,https://i.ytimg.com/vi/lsfzA7sWlOM/default.jpg
X7flefV8tec,379918,4472,4507,2066,https://i.ytimg.com/vi/X7flefV8tec/default.jpg
l7je4VAUvjA,90454,211,65,59,https://i.ytimg.com/vi/l7je4VAUvjA/default.jpg
eHIY3HNNqzM,157037,7800,96,326,https://i.ytimg.com/vi/eHIY3HNNqzM/default.jpg
5gFpcEKayz4,895507,38734,550,1270,https://i.ytimg.com/vi/5gFpcEKayz4/default.jpg
r96KpNTcog4,134372,7979,80,310,https://i.ytimg.com/vi/r96KpNTcog4/default.jpg
6Detw08jRhs,55901,477,132,105,https://i.ytimg.com/vi/6Detw08jRhs/default.jpg
_CJN_ryETIY,207678,10372,69,554,https://i.ytimg.com/vi/_CJN_ryETIY/default.jpg
8-Cjsnq8kVU,3979891,151850,2378,8079,https://i.ytimg.com/vi/8-Cjsnq8kVU/default.jpg
hpapqEeb36k,387902,24442,414,1346,https://i.ytimg.com/vi/hpapqEeb36k/default.jpg
cmoknv58jjE,1803724,57470,5261,7483,https://i.ytimg.com/vi/cmoknv58jjE/default.jpg
sottGW1p5os,3621389,141681,1289,8127,https://i.ytimg.com/vi/sottGW1p5os/default.jpg
cxMvzK2OQTw,1012513,20036,6510,5153,https://i.ytimg.com/vi/cxMvzK2OQTw/default.jpg
EEIP1YpFXrE,224426,17784,225,2762,https://i.ytimg.com/vi/EEIP1YpFXrE/default.jpg
YvfYK0EEhK4,1147169,31832,1902,1498,https://i.ytimg.com/vi/YvfYK0EEhK4/default.jpg
dUMH6DVYskc,1362421,8970,4131,3857,https://i.ytimg.com/vi/dUMH6DVYskc/default.jpg
pgjRX9oGF7g,593969,24672,735,5173,https://i.ytimg.com/vi/pgjRX9oGF7g/default.jpg
bAkEd8r7Nnw,2916453,93039,1765,6493,https://i.ytimg.com/vi/bAkEd8r7Nnw/default.jpg
_BVAJ3PXZ1k,533940,12633,597,1828,https://i.ytimg.com/vi/_BVAJ3PXZ1k/default.jpg
8hKbIhrb1WU,1559003,29898,884,1838,https://i.ytimg.com/vi/8hKbIhrb1WU/default.jpg
ItYOdWRo0JY,2900560,37329,34908,10768,https://i.ytimg.com/vi/ItYOdWRo0JY/default.jpg
RTaDvKMtUeA,760341,13283,317,433,https://i.ytimg.com/vi/RTaDvKMtUeA/default.jpg
5530I_pYjbo,1961066,142740,773,8471,https://i.ytimg.com/vi/5530I_pYjbo/default.jpg
jG1JY0rt2Os,1258937,114661,2509,11298,https://i.ytimg.com/vi/jG1JY0rt2Os/default.jpg
RrhSJzM8NLE,133212,6260,202,528,https://i.ytimg.com/vi/RrhSJzM8NLE/default.jpg
xL_qpDkF5A8,235655,2665,109,336,https://i.ytimg.com/vi/xL_qpDkF5A8/default.jpg
0gwkMY-mzUQ,208117,21334,255,1229,https://i.ytimg.com/vi/0gwkMY-mzUQ/default.jpg
UwdLlnPaRAU,229515,9435,90,759,https://i.ytimg.com/vi/UwdLlnPaRAU/default.jpg
ve3oQBjcAGI,1496471,43974,2045,9442,https://i.ytimg.com/vi/ve3oQBjcAGI/default.jpg
C4YNcqNF4hg,211596,3802,78,232,https://i.ytimg.com/vi/C4YNcqNF4hg/default.jpg
gjXrm2Q-te4,2223948,76806,1169,4176,https://i.ytimg.com/vi/gjXrm2Q-te4/default.jpg
kgaO45SyaO4,5531707,72727,3362,14816,https://i.ytimg.com/vi/kgaO45SyaO4/default.jpg
k1cA-Wh3Tc0,623803,17286,511,6126,https://i.ytimg.com/vi/k1cA-Wh3Tc0/default.jpg
9SK1I0V6U5c,1610930,85208,916,5001,https://i.ytimg.com/vi/9SK1I0V6U5c/default.jpg
Mn-3c6of8t8,42571,3557,147,693,https://i.ytimg.com/vi/Mn-3c6of8t8/default.jpg
eQVhAN7-IAw,507753,35595,483,2176,https://i.ytimg.com/vi/eQVhAN7-IAw/default.jpg
TN5jzDgORqQ,237107,2207,138,261,https://i.ytimg.com/vi/TN5jzDgORqQ/default.jpg
9Ca8zWJOlFQ,1825705,77531,4156,12025,https://i.ytimg.com/vi/9Ca8zWJOlFQ/default.jpg
CtBca6H6Teg,1251180,32186,455,4166,https://i.ytimg.com/vi/CtBca6H6Teg/default.jpg
mcqWcLDUeag,79863,259,131,47,https://i.ytimg.com/vi/mcqWcLDUeag/default.jpg
4SANXNco_y4,50934,2793,104,295,https://i.ytimg.com/vi/4SANXNco_y4/default.jpg
#NAME?,21740,979,5,93,https://i.ytimg.com/vi/-oXybog2IuI/default.jpg
pcWKpGzhgq4,574778,7517,154,515,https://i.ytimg.com/vi/pcWKpGzhgq4/default.jpg
L3br0klRqF4,153220,660,320,479,https://i.ytimg.com/vi/L3br0klRqF4/default.jpg
oRF2-ZloSqg,845763,17929,502,2325,https://i.ytimg.com/vi/oRF2-ZloSqg/default.jpg
g0K5QoEj7FQ,42769,175,117,100,https://i.ytimg.com/vi/g0K5QoEj7FQ/default.jpg
lzgQrHFDNLE,177648,6932,786,697,https://i.ytimg.com/vi/lzgQrHFDNLE/default.jpg
qDAxDcjgn-8,225337,9576,587,2282,https://i.ytimg.com/vi/qDAxDcjgn-8/default.jpg
0ANDjPQPS_Q,17901,2325,50,429,https://i.ytimg.com/vi/0ANDjPQPS_Q/default.jpg
p2EY93WfBQk,290124,23472,483,2308,https://i.ytimg.com/vi/p2EY93WfBQk/default.jpg
4ftGS_6i7mM,15232,84,11,20,https://i.ytimg.com/vi/4ftGS_6i7mM/default.jpg
9kF9xY74h-E,1291560,152975,650,8490,https://i.ytimg.com/vi/9kF9xY74h-E/default.jpg
vZzIS17HexE,28895,309,81,76,https://i.ytimg.com/vi/vZzIS17HexE/default.jpg
Y9nDagqKL7Q,520049,28187,452,1607,https://i.ytimg.com/vi/Y9nDagqKL7Q/default.jpg
upEIZAihcwo,10838,7,42,10,https://i.ytimg.com/vi/upEIZAihcwo/default.jpg
KJ12FVmumeA,281868,1546,245,885,https://i.ytimg.com/vi/KJ12FVmumeA/default.jpg
2kyS6SvSYSE,2325233,91111,7543,21450,https://i.ytimg.com/vi/2kyS6SvSYSE/default.jpg
815lSYphlbw,196434,6305,88,762,https://i.ytimg.com/vi/815lSYphlbw/default.jpg
DbJ2s_g1oDc,936075,21642,1202,2877,https://i.ytimg.com/vi/DbJ2s_g1oDc/default.jpg
Jidk0O6uu-0,52607,3835,32,351,https://i.ytimg.com/vi/Jidk0O6uu-0/default.jpg
E_86MEdNsAI,91701,5930,70,743,https://i.ytimg.com/vi/E_86MEdNsAI/default.jpg
64IIfxDrhJY,17129,455,18,101,https://i.ytimg.com/vi/64IIfxDrhJY/default.jpg
1ZAPwfrtAFY,5086221,137819,10468,18395,https://i.ytimg.com/vi/1ZAPwfrtAFY/default.jpg
gHZ1Qz0KiKM,860406,20489,2507,3083,https://i.ytimg.com/vi/gHZ1Qz0KiKM/default.jpg
k-w8GxCpsCU,2394,19,0,2,https://i.ytimg.com/vi/k-w8GxCpsCU/default.jpg
Cr9oGxr0Qa0,153583,6989,92,845,https://i.ytimg.com/vi/Cr9oGxr0Qa0/default.jpg
l4bAoNAx2uo,587752,11891,1777,6920,https://i.ytimg.com/vi/l4bAoNAx2uo/default.jpg
yxFdue1dCtE,128892,1935,68,288,https://i.ytimg.com/vi/yxFdue1dCtE/default.jpg
aAm6AHr14zY,98396,93,19,46,https://i.ytimg.com/vi/aAm6AHr14zY/default.jpg
ryqZUqgjvW8,90641,2349,409,1246,https://i.ytimg.com/vi/ryqZUqgjvW8/default.jpg
I-5CODzeGEE,62185,4369,82,867,https://i.ytimg.com/vi/I-5CODzeGEE/default.jpg
FEjZiCPuvqQ,30576,1741,27,283,https://i.ytimg.com/vi/FEjZiCPuvqQ/default.jpg
ENr6CXm1YxU,33887,1350,41,69,https://i.ytimg.com/vi/ENr6CXm1YxU/default.jpg
3x0usYgljOk,12494,252,3,91,https://i.ytimg.com/vi/3x0usYgljOk/default.jpg
YVfyYrEmzgM,338317,11251,120,680,https://i.ytimg.com/vi/YVfyYrEmzgM/default.jpg
jGiqc3HSxEg,232532,11933,231,607,https://i.ytimg.com/vi/jGiqc3HSxEg/default.jpg
R9c-_neaxeU,100472,5140,40,560,https://i.ytimg.com/vi/R9c-_neaxeU/default.jpg
5E4ZBSInqUU,2814427,194199,3757,12409,https://i.ytimg.com/vi/5E4ZBSInqUU/default.jpg
VonJ4ASDO40,414929,8895,636,2594,https://i.ytimg.com/vi/VonJ4ASDO40/default.jpg
puqaWrEC7tY,827546,15887,1299,3460,https://i.ytimg.com/vi/puqaWrEC7tY/default.jpg
vU14JY3x81A,440163,17988,211,5752,https://i.ytimg.com/vi/vU14JY3x81A/default.jpg
lZ68j2J_GOM,141129,8451,239,349,https://i.ytimg.com/vi/lZ68j2J_GOM/default.jpg
iyrefjMs64k,34221,1445,593,903,https://i.ytimg.com/vi/iyrefjMs64k/default.jpg
5qpjK5DgCt4,4576001,172379,6952,9440,https://i.ytimg.com/vi/5qpjK5DgCt4/default.jpg
zZ9FciUx6gs,282854,12958,664,1060,https://i.ytimg.com/vi/zZ9FciUx6gs/default.jpg
SGVbdo2CkgI,30341,730,22,34,https://i.ytimg.com/vi/SGVbdo2CkgI/default.jpg
zxUwbflE1SY,207712,5447,143,1191,https://i.ytimg.com/vi/zxUwbflE1SY/default.jpg
NfLVVJOuY5M,135459,9381,29,403,https://i.ytimg.com/vi/NfLVVJOuY5M/default.jpg
GKUE2U2qlzY,214305,4064,56,430,https://i.ytimg.com/vi/GKUE2U2qlzY/default.jpg
N0tmF4j4K6g,31910,1699,13,142,https://i.ytimg.com/vi/N0tmF4j4K6g/default.jpg
PaJCFHXcWmM,265822,9045,346,4701,https://i.ytimg.com/vi/PaJCFHXcWmM/default.jpg
Hq89wYzOjfs,11769,127,13,0,https://i.ytimg.com/vi/Hq89wYzOjfs/default.jpg
d380meD0W0M,2584165,147110,2305,19313,https://i.ytimg.com/vi/d380meD0W0M/default.jpg
MltuW2kcREI,175760,15482,138,2164,https://i.ytimg.com/vi/MltuW2kcREI/default.jpg
VifQlJit6A0,220189,2338,565,1922,https://i.ytimg.com/vi/VifQlJit6A0/default.jpg
KhdecX0qjNA,157522,8012,85,286,https://i.ytimg.com/vi/KhdecX0qjNA/default.jpg
e_7zHm7GsYc,84091,2892,95,122,https://i.ytimg.com/vi/e_7zHm7GsYc/default.jpg
i-LCORFB860,1037561,716,117,223,https://i.ytimg.com/vi/i-LCORFB860/default.jpg
ogYum4kWXgk,174568,4934,65,208,https://i.ytimg.com/vi/ogYum4kWXgk/default.jpg
EJu_wPGFTw0,10457,54,4,2,https://i.ytimg.com/vi/EJu_wPGFTw0/default.jpg
symdi5KSJts,212992,7049,209,365,https://i.ytimg.com/vi/symdi5KSJts/default.jpg
7oRdswHqaf8,31076,1814,36,523,https://i.ytimg.com/vi/7oRdswHqaf8/default.jpg
nc99ccSXST0,1154280,27632,1096,2547,https://i.ytimg.com/vi/nc99ccSXST0/default.jpg
F388-6yDDpc,984836,5855,530,3171,https://i.ytimg.com/vi/F388-6yDDpc/default.jpg
U0hAC8O7RoI,549044,16946,2438,1626,https://i.ytimg.com/vi/U0hAC8O7RoI/default.jpg
kWIzjMWmuYk,46545,5320,37,1596,https://i.ytimg.com/vi/kWIzjMWmuYk/default.jpg
oTObwUiXdYY,32347,145,44,245,https://i.ytimg.com/vi/oTObwUiXdYY/default.jpg
_-aDHxoblr4,319797,17086,164,1356,https://i.ytimg.com/vi/_-aDHxoblr4/default.jpg
kqmhCaF5_44,62620,1170,92,131,https://i.ytimg.com/vi/kqmhCaF5_44/default.jpg
eNSN6qet1kE,372775,21214,119,3433,https://i.ytimg.com/vi/eNSN6qet1kE/default.jpg
39idVpFF7NQ,2567518,18425,2950,2776,https://i.ytimg.com/vi/39idVpFF7NQ/default.jpg
kIUHDwn51y8,120697,2376,38,492,https://i.ytimg.com/vi/kIUHDwn51y8/default.jpg
TaTleo4cOs8,289923,8480,321,2011,https://i.ytimg.com/vi/TaTleo4cOs8/default.jpg
5hEJsoDP2q4,209442,19069,289,836,https://i.ytimg.com/vi/5hEJsoDP2q4/default.jpg
zNqCVTs38nU,44320,130,77,42,https://i.ytimg.com/vi/zNqCVTs38nU/default.jpg
GgVmn66oK_A,727427,9459,1446,3292,https://i.ytimg.com/vi/GgVmn66oK_A/default.jpg
qC0I5PEhkJo,99999,143,12,32,https://i.ytimg.com/vi/qC0I5PEhkJo/default.jpg
iIxy3JN3-jc,85742,278,128,174,https://i.ytimg.com/vi/iIxy3JN3-jc/default.jpg
MNiweoKXwfg,20529,318,11,41,https://i.ytimg.com/vi/MNiweoKXwfg/default.jpg
JBZTZZAcFTw,237111,2323,786,636,https://i.ytimg.com/vi/JBZTZZAcFTw/default.jpg
lBHPVE3AI6Y,104295,423,45,551,https://i.ytimg.com/vi/lBHPVE3AI6Y/default.jpg
eAyxMv4IBH8,409445,6345,331,299,https://i.ytimg.com/vi/eAyxMv4IBH8/default.jpg
ZAQs-ctOqXQ,365006,9431,741,1278,https://i.ytimg.com/vi/ZAQs-ctOqXQ/default.jpg
fcVjitaM3LY,174023,7010,72,632,https://i.ytimg.com/vi/fcVjitaM3LY/default.jpg
