59137,5363,39,187
2229730,37236,931,5694
12733611,234347,9644,12739
11072319,207845,5013,35796
71404,309,62,69
7657236,209934,3524,6208
140590,5792,2456,2873
15376936,626632,20518,66319
1044644,34398,8626,9035
4549886,111924,20728,25625
635841,5878,1676,2908
63113,1630,18,157
110713,6160,46,612
54049,432,4,59
7147037,519806,5408,24277
33865,848,53,133
615793,38190,976,172
516101,19040,777,1799
276320,8797,115,690
243078,4804,796,2918
3117474,32210,1709,1758
82785,424,126,524
1478618,69067,674,67403
785034,44579,781,2698
253638,1585,77,503
742219,4128,328,356
410877,11636,448,311
5116839,196661,5718,16753
106001,7375,34,727
156261,9885,37,692
4759682,68019,2220,4598
501534,15401,1103,2428
2713106,109295,1289,17216
1472007,51128,958,7279
733189,25831,1403,3671
31995,2432,14,182
1194967,37032,1927,11451
972293,37983,937,2017
2067590,19692,1181,1845
682827,15842,756,934
148420,4429,147,200
771152,37392,760,1831
972910,21023,989,6614
1319153,75145,535,5344
1178368,180379,579,7643
1762466,76335,6334,1698
227555,7576,169,356
73712,3010,90,705
195855,2114,139,395
45707,2247,58,529
42118,392,15,31
148123,5949,356,976
115161,3621,72,1766
322841,4978,142,367
349162,2946,80,257
20237,74,8,18
185754,8785,549,1321
253176,8069,278,227
932323,46321,693,2713
103190,5014,53,333
556086,30581,308,3586
174047,4015,584,398
431860,9844,184,651
46311,73,3,13
150831,1154,46,436
269810,4956,18,237
9020421,286811,6187,16110
128480,6865,81,4542
150138,4651,191,441
79111,4848,130,566
1719357,8723,622,1830
49234,1816,140,753
127899,4097,159,342
284377,13870,266,666
1155248,28247,701,1669
330675,2012,581,1428
111117,2505,110,100
47026,2496,95,341
233081,1375,90,774
98405,423,44,54
93378,1491,593,1522
38335756,1036476,63195,136573
148397,1427,163,478
114972,5402,88,399
95730,1332,104,272
30822,2824,11,163
104848,2655,212,371
58254,1774,79,148
165114,4912,187,343
133345,1998,39,49
237773,5442,180,838
127799,21640,59,1037
1507709,68369,727,0
129460449,2528475,46990,111337
165880,8390,66,650
8668453,63663,12501,8118
91960,804,195,249
153742,1436,60,273
62794,769,46,229
365565,3684,238,326
728572,4110,194,1988
2390025,130940,14004,30343
24628712,2454897,37133,502471
186281,2702,80,295
280471,4978,237,1564
24802714,1011669,28606,85916
5487533,140714,5668,17320
84297,1769,85,349
4847755,243515,12748,15823
1371065,898,3899,1669
2523886,52762,3490,5370
3635144,133232,5990,12704
10990,184,15,28
952375,14879,2469,3550
12667200,429398,9124,31121
103799,3920,86,788
22704,316,194,61
15682850,444729,18376,31578
2739579,53173,1703,6492
280635,10835,228,2359
1917514,91672,2715,16138
461702,21317,241,2221
2318522,8722,1686,871
228805,8353,98,631
3165474,40355,878,1610
2108624,92292,1195,4612
947414,66134,2670,765
1003783,17748,274,1543
2224728,41769,2191,6694
1307208,71238,1114,4661
260006,16755,307,772
111419,2903,204,380
315296,10321,2016,2950
266089,6459,991,1478
212257,12591,978,1819
222311,933,89,905
411159,36607,467,3884
13869,412,12,55
1036020,89267,3131,4309
140694,10625,61,873
1420335,51801,1441,3499
266915,3722,75,246
65517,2002,41,145
534835,3175,1724,7779
1419942,61888,709,3106
524511,2477,1184,1819
90131,1958,216,846
242776,4960,73,312
207033,18192,164,1295
2304396,24067,5459,5569
26302,1904,11,304
119504,5203,70,409
598891,22754,295,2099
728354,46195,1640,3741
2633029,23137,7329,10292
375757,27298,221,1191
196933,0,0,1947
195200,122,11,35
146236,1128,46,498
816960,28643,573,1560
22974,276,170,654
52347,3873,22,539
2659593,20003,723,2151
637957,8169,1686,2274
552986,1776,211,333
2382878,119254,1404,10148
391729,17417,106,1246
176102,4642,174,564
117761,2077,65,384
2069697,34932,2950,8242
3096800,106775,4974,16137
20928,868,14,60
40251,1426,85,822
2136993,69592,1751,10168
23684,183,8,3
161510,8546,151,761
632406,9058,838,1698
29000,869,33,47
45118,1092,56,289
216136,9584,164,2616
5698632,204939,9572,13841
171834,4505,229,399
8888056,222312,2804,5741
27620,1071,6,184
49920,3340,12,308
5218867,152533,3326,6235
161008,7641,161,615
93986,740,54,220
191321,3056,288,615
107239,5099,22,438
18124,511,4,41
108314,6641,64,1099
333525,11704,794,1782
18568258,159263,13892,27356
1185429,0,0,7859
85841,3302,58,622
2855987,21783,2222,2066
84209,3527,99,294
55013,1961,103,139
34965,178,2,42
60205,5421,42,188
2251809,37339,946,5720
12902675,236310,9724,12850
177255,2895,424,1086
8602708,221621,3783,6409
141291,5797,2461,2870
16309282,637170,20914,67517
1051339,34531,8658,9059
4790064,114763,21184,25036
78696,331,73,72
644941,5931,1694,2933
64033,1642,19,158
114786,6306,49,625
56987,466,4,61
7240684,523263,5450,24439
618336,38349,977,174
34558,857,53,134
281171,8904,117,691
248159,4880,812,2948
3171921,32471,1728,1779
83156,426,126,525
1488929,69283,675,67397
551368,19570,806,1819
797005,44808,787,2707
254056,1585,77,504
743640,4134,329,357
415643,11725,452,313
5367587,200068,5863,16946
109731,7495,34,736
156471,9884,37,691
4884403,69686,2257,4749
506718,15459,1117,2421
2735253,109709,1300,17271
1515390,51984,969,7405
747794,26086,1434,3734
32550,2458,14,183
1208342,37278,1951,11586
983194,38251,939,2031
710450,16122,774,940
2074082,19720,1184,1849
1206319,181274,585,7691
155620,4557,153,202
979885,21113,993,6643
779033,37509,765,1831
1343076,75595,545,5386
1788509,76943,6475,1761
231907,7672,169,355
73753,3011,90,706
198684,2138,139,397
46178,2265,59,534
42337,395,15,31
149020,5976,356,975
115700,3630,72,1766
330435,5059,145,370
352368,2964,80,271
21060,78,8,18
191486,9011,549,1342
258901,8170,285,230
951042,46691,699,2746
104471,5039,53,334
566194,30746,309,3593
437129,9928,184,652
72672,74,3,15
158373,1175,49,451
290274,4978,18,238
9524087,291734,6342,16248
130168,6899,81,4600
153972,4708,194,445
179974,4108,599,376
80946,4893,130,568
1780493,8949,639,1861
49439,1822,140,752
130064,4139,160,344
1173586,28430,706,1683
285789,13945,266,667
332911,2038,585,1444
114370,2549,113,100
48955,2602,97,343
98507,424,44,54
94580,1510,597,1539
241787,1443,93,812
39235314,1044324,63815,137383
148531,1427,163,478
116255,5437,88,400
96228,1337,104,272
31023,2832,11,164
105390,2662,212,371
58605,1782,79,148
166741,4940,190,343
138240,2037,41,50
240545,5471,182,846
128916,21727,59,1056
1532312,69065,733,0
138578860,2584773,49428,113639
168625,8448,67,652
8721841,63875,12539,8121
92548,813,198,255
780528,12876,704,0
306872,17220,146,1018
185894,1499,564,1180
1394388,5813,419,2948
1548962,122670,1421,15016
117714,858,229,534
3412680,168805,13699,46196
172727,7509,176,938
56542,2604,91,201
705169,21050,532,5784
388786,18376,412,3290
567108,34182,674,3037
212160,14365,127,558
553261,16396,1892,4204
2201357,24694,1482,2703
161963,16483,180,1649
141211,6580,126,919
644576,29669,4862,4963
91925,4113,211,475
228848,15182,112,1221
61467,1683,85,53
30945,3341,40,190
333229,13841,233,903
238966,3158,113,304
2573018,133796,14897,31610
646729,38963,479,1808
87714,6737,106,764
202532,8853,65,403
128133,4146,387,3677
27661280,2542863,41121,519092
810165,12137,1220,1823
6437564,78029,4275,5298
187052,9557,86,983
358597,5779,285,1747
29753467,1100486,31701,92869
124380,6042,119,713
5512676,261931,13884,16962
5770671,145148,5836,17764
99532,1885,99,372
950926,59618,231,1517
2618372,54313,3566,5564
4200999,142811,6449,13357
1474604,973,4163,1791
30026,400,321,78
24078,609,286,322
13025011,436454,9298,31464
984217,15111,2510,3578
17620424,466482,19633,32677
86924,92,44,98
2819213,54017,1734,6646
17158,233,21,38
1949436,92653,2753,16380
479862,21738,251,2268
3286636,41394,894,1634
108563,3987,91,798
2199045,95007,1214,4723
990059,67638,2773,905
286704,10933,231,2386
1060836,18187,317,1607
240663,8645,101,692
1410553,72716,1152,4758
78241,1473,125,357
2303131,42395,2237,6802
2509299,8977,1718,899
271876,17159,317,764
330716,10750,2101,2901
275390,6573,1009,1453
615364,51997,234,2566
426730,37374,474,3963
114101,2961,208,381
1602184,55878,1540,3690
146511,10937,64,889
218279,12755,1003,1834
15390,441,13,59
550292,3255,1752,7974
1458879,63186,727,3158
224903,945,91,902
1066028,90485,3331,4425
534125,2507,1201,1772
259389,5141,77,310
419365,28644,241,1238
3889496,306386,3205,16516
307975,9093,225,2172
221395,18407,185,1298
270597,3747,77,244
612653,23052,301,2125
739463,46679,1659,3758
26940,1933,11,319
93534,1986,225,857
2358051,24368,5513,5622
152568,1156,46,493
2714670,23771,7442,10438
840651,28945,597,1587
198221,131,11,36
400140,17609,108,1251
23146,276,170,651
580965,1843,223,350
644633,8222,1693,2277
2788393,20965,765,2288
124830,2164,67,394
57456,4127,25,582
186119,4727,178,567
2106842,35410,2986,8469
22853,902,15,64
3218718,108114,5091,16411
2399598,119694,1419,10210
2157393,69849,1760,10265
40840,1435,86,824
23884,184,8,4
163432,8590,153,761
29725,872,34,47
45774,1100,56,297
6337145,217666,10343,14479
646116,9235,843,1721
175428,4571,232,401
9802452,229914,2964,5861
27688,1072,6,184
5773251,157394,3572,6389
219106,9627,167,2613
51323,3387,12,308
163100,7698,167,633
94683,744,54,220
191321,3056,288,607
108342,5133,23,424
19130,524,4,41
111291,6746,66,1094
1196407,0,0,7932
86406,3322,58,635
18916526,160223,13964,27600
2955649,22392,2295,2220
85167,3550,98,297
55610,1977,103,141
35610,185,2,45
60889,5470,43,189
2266117,37409,947,5728
13037718,237772,9785,12978
179642,2918,428,1092
9646601,232949,4065,6689
17161475,645272,21265,68341
141609,5802,2466,2870
5022333,117548,21627,25381
82119,341,76,73
652010,5974,1716,2944
64728,1654,19,158
59094,495,4,63
252769,4951,824,2990
118939,6455,53,623
7301457,525450,5482,24579
36814,912,53,138
479672,4098,45,138
285499,8981,119,692
212762,1905,38,194
3212409,32677,1747,1777
83395,429,126,525
1498833,69463,675,67426
587238,20075,829,1854
807501,44996,794,2714
254389,1586,77,505
744778,4137,330,357
5599772,202836,6008,17048
418938,11770,456,314
114446,7650,35,766
156675,9884,37,692
510712,15509,1135,2436
2747455,109892,1308,17288
1542811,52553,977,7491
760255,26278,1464,3771
33054,2476,14,183
1218654,37460,1966,11662
1230259,182028,593,7707
991224,38475,941,2042
740971,16349,793,967
2080718,19737,1185,1895
161945,4672,155,203
985989,21186,997,6655
1427372,77452,569,5432
786404,37608,770,1831
1806199,77267,6582,301
238028,7850,171,371
73786,3012,90,706
46598,2280,60,536
42633,400,15,33
78106,157,3,16
149627,5988,357,974
355384,2983,81,272
21344,78,8,19
195706,9157,550,1345
264070,8249,289,236
965593,46970,704,2764
576089,30897,310,3605
105608,5073,54,334
444628,10063,186,653
170797,1209,52,459
9995273,295851,6477,16425
312224,5001,18,238
131112,6931,81,4620
157833,4758,197,452
183473,4171,614,378
3111226,127078,12403,18233
1054285,28682,1835,4709
1206939,76553,1828,51916
2379819,32773,1927,3646
398069,2404,1628,2131
1030918,29428,6882,3672
145601,7955,149,1318
399646,13557,295,1326
461364,21186,249,1275
203615,6669,136,449
164406,8780,127,2127
2283291,149235,2049,18633
208877,18480,79,1649
220704,8274,213,1028
317866,16780,184,1699
20823,1638,31,222
4090835,185546,15786,47894
151767,8474,63,573
260952,20770,389,1959
1589286,6240,473,3185
1089816,49594,1178,1672
4354,53,587,8
745358,47231,1621,12431
204915,1179,421,1025
309795,20227,134,3475
695072,18723,2365,4784
770606,124566,1962,18534
565235,21693,600,3779
99136,3750,160,288
1149806,26711,838,7167
1067141,130253,869,33693
333572,19224,222,681
25052,282,67,251
723025,77224,425,5726
145093,5060,373,627
383694,20242,167,1349
639932,36628,790,3174
155196,7063,142,911
146051,1135,640,1064
277199,17841,225,1577
2359381,25749,1546,2789
388115,23430,404,9644
1484393,82721,2311,8984
69430,1808,100,60
75780,2932,147,340
30244,2178,41,213
505104,378,115,0
399085,15673,278,946
37876,2724,31,276
37674,3831,52,201
43885,2210,71,274
95480,7061,125,794
143406,4288,431,3713
46190,2148,101,379
248901,3250,119,301
210375,9028,74,413
674916,39814,521,1859
849971,12426,1261,1854
2639136,135119,15175,31904
30583293,2611252,43899,529881
219160,10070,111,1046
144876,6700,132,722
11355,29,5,18
390775,6150,303,1782
34275219,1174335,34499,96947
6969128,82815,4500,5516
626351,80859,381,11513
11993,69,0,4
1196193,66773,299,1620
5892743,146878,5914,17857
6213463,277933,14750,17783
1552023,1151,5011,2225
1006214,24881,496,1253
107246,1952,102,401
2686317,55397,3626,5623
4799518,151849,6875,13868
119743,111,52,99
107513,5063,143,952
48454,1706,37,152
18096,242,21,40
30549,401,325,78
2916480,55220,1776,6600
999537,15258,2530,3626
1975087,93541,2797,16706
110164,4024,91,805
491828,22066,254,2317
1509061,74113,1180,4784
1104269,18478,344,1652
2678479,9250,1755,921
1018706,68667,2854,984
2260715,97151,1239,4827
338425,10947,2133,2991
279714,17440,320,764
82461,1490,130,373
1273655,26474,1380,3106
246989,8801,101,712
281527,6662,1034,1436
221751,12863,1007,1835
7485,579,7,121
15913,450,13,63
436638,37923,485,3722
651268,52910,245,2615
116007,3000,213,382
167131,5264,319,429
225463,946,91,895
1086894,91229,3514,4433
1485868,64074,738,3230
150117,11143,64,899
468224,30012,254,1280
279046,5342,83,342
27430,1963,12,327
271824,3750,77,241
540227,2533,1212,1766
95834,2008,232,905
68816,2064,45,149
156455,1178,47,496
2397552,24638,5553,5704
4033960,308676,3250,16691
2796971,24350,7560,10551
76351,5508,29,345
312567,9207,232,2154
229323,18527,192,1316
866181,29137,614,1594
604164,1919,232,371
200530,132,11,35
2884321,21594,791,2296
59408,4238,27,594
407720,17793,108,1262
196641,4868,188,575
129027,2210,69,399
648808,8277,1697,2285
2139864,35834,3015,8549
3353264,109666,5194,16710
2251790,69554,1621,10617
24631,943,17,65
2410075,119984,1422,10226
2173809,70044,1770,10344
41144,1444,86,825
66576,3394,38,269
24041,185,8,4
81154,4315,47,323
165128,8630,154,763
30251,881,35,48
46344,1113,56,295
7063607,231826,11226,14989
661637,9389,846,1755
178932,4617,232,402
10926198,238452,3200,5985
6300932,161927,3809,6483
27745,1074,6,184
221200,9668,167,2616
52343,3404,12,311
164398,7739,167,615
95273,747,54,220
191321,3056,288,607
109347,5167,23,426
19601,525,4,41
113472,6795,67,1100
19176253,160843,14033,27536
1205696,0,0,8106
86946,3335,59,642
3071605,23197,2385,2328
85904,3561,98,298
11698965,211474,5235,36351
36102,190,2,45
61534,5508,44,189
11716832,250118,4612,6926
13131997,238761,9824,12970
181492,2938,429,1069
17973327,652864,21585,68969
141887,5809,2468,2870
5284011,120548,22041,25691
83872,347,79,75
655459,5991,1725,2970
65046,1662,19,161
61467,521,4,67
122869,6571,55,628
821423,5031,56,184
239907,2107,40,215
39417,974,54,142
290757,9084,122,697
256350,4989,833,3017
3244281,32820,1760,1797
83678,430,126,525
630483,20697,905,1904
818174,45157,801,2707
254737,1585,77,505
422379,11817,461,275
5801731,205203,6145,17144
745912,4140,332,357
120366,7829,35,786
156896,9887,37,692
514603,15543,1155,2455
2755329,110010,1312,17293
1572691,53257,983,7597
1526415,79468,594,5478
767436,26424,1475,3772
33481,2491,14,183
37736281,1735902,21970,241237
867588,0,0,0
718902,23180,1176,2349
1209233,100668,789,4917
1480204,34548,2805,6158
279497,720,310,549
375897,8088,293,631
1699436,20219,348,1314
43461,167,130,29
269375,22835,256,1422
359403,9244,258,695
276279,1761,121,832
1329350,79919,2069,53182
2892333,37118,2232,4805
233473,10557,276,1577
624023,18102,455,1761
58571,2958,28,319
457957,2583,1795,2277
971123,6325,2512,5824
1136888,30877,7709,3878
383100,13316,253,355
300407,2917,366,957
302340,23087,113,2004
501058,22312,261,1270
228588,10257,205,2516
142998,1687,143,207
521366,21309,184,654
21533,1458,93,116
51216,1584,37,212
48633,416,108,379
467396,21210,252,2113
2684758,163010,2347,20141
74857,5733,73,261
243371,8634,224,948
281964,21769,425,2044
4474243,193603,16741,49441
444770,24822,210,4161
676353,23330,719,3936
1375863,56130,1426,2022
883913,52671,1799,13448
1213012,140942,971,37037
1660394,6393,487,3338
94912,668,122,174
32337,2090,50,255
975043,143966,2492,20821
1447420,245075,354,12157
79462,3294,170,594
1273984,28215,939,7449
366631,20519,245,722
157203,5350,392,657
83835,4604,171,410
61643,5349,29,330
166260,1235,697,1173
1217091,265999,1076,25856
838508,85348,472,5907
496606,23625,221,1449
64115,1090,22,112
131445,10087,120,593
263581,3544,72,280
677721,37838,820,263
1920399,93800,2702,9961
42572,719,4,39
424563,24842,479,9946
161640,7278,145,931
293817,18475,243,1643
2447728,26331,1569,2973
43774,959,44,218
97860,3456,172,390
43830,2409,35,564
268828,20107,233,1212
113214,4143,181,321
179656,7410,163,1328
764998,475,123,0
427962,16503,287,979
40357,2849,34,402
216859,9204,75,418
40119,4021,55,202
691648,40362,527,1937
46433,2328,74,277
252621,3296,120,286
144562,4306,434,3753
98615,7263,127,827
498633,28580,302,1526
860395,12445,1265,1861
2678844,136014,15339,31746
160825,7258,146,764
33810576,2674695,46063,539309
95555,446,10,38
245735,10444,127,1101
38780141,1248885,37152,100558
407924,6360,309,1832
89589,2579,100,125
710744,83664,416,11973
7442845,88285,4685,5767
12037,29,5,18
1473433,74892,366,1748
14385,84,0,5
5950405,147608,5953,17901
211204,115,54,168
5557499,161178,7360,14270
2729452,56124,3675,5685
1253555,31054,620,1522
7141931,291823,15677,18529
1602635,1295,5503,2607
112596,2008,103,427
115382,5298,154,1041
1012585,15382,2540,3605
50370,1751,37,165
2965746,55857,1795,6641
30654,403,325,78
123798,112,52,109
500260,22294,256,2345
21545253,504791,21898,34879
2861981,9658,1875,949
2319083,98929,1251,4541
1044513,69568,2916,1040
111161,4051,91,807
1998883,94430,2841,16939
86083,1504,131,369
1589169,75103,1207,4872
1137797,18708,356,1689
1371375,28255,1475,3456
250335,8896,102,714
284701,17640,324,773
16239,453,13,63
344783,11132,2162,3043
224381,12946,1013,1841
7781,596,8,122
674684,53396,257,2633
285437,6715,1042,1440
225846,948,91,895
168543,5293,321,439
1103677,91896,3664,4514
1511207,64877,746,2861
446263,38323,492,3725
3071,121,12,12
27930,1985,12,337
555372,2596,1228,1636
69830,2081,46,149
520150,31226,273,1331
308993,5585,89,331
2419745,24757,5567,5769
4164005,310734,3299,16749
236877,18628,198,1316
314519,9269,233,2176
2885895,24817,7632,10565
78921,5837,33,350
754992,47259,1686,3795
159214,1184,48,502
208751,136,12,37
2959684,22146,818,2343
60434,4309,27,607
413402,17904,109,1263
617861,1945,235,375
131259,2235,69,399
652331,8356,1703,2289
2171634,36185,3033,8604
2279140,70075,1637,10652
3466971,111022,5295,16992
26006,966,17,65
2418868,120192,1432,10227
206329,4979,194,575
41295,1451,86,827
69151,3464,38,275
24223,191,8,4
166178,8652,154,763
88165,4434,48,333
30738,885,35,48
7819250,245741,12208,15838
673237,9521,851,1771
181706,4655,232,411
6794930,166251,4060,6629
27796,1075,6,184
222195,9689,167,2620
53166,3433,12,311
12053646,247018,3399,6103
165437,7774,167,618
191321,3056,288,607
95849,751,54,220
110129,5189,23,425
20166,528,4,42
115218,6859,67,1100
1216539,0,0,8182
19433518,161626,14092,27846
87491,3352,59,654
3151902,23791,2434,2356
86628,3573,98,298
11807992,212024,5260,36458
36520,193,2,45
13935992,268812,5129,7278
61968,5523,45,189
13217367,239834,9859,13073
182670,2948,431,1073
18778325,661110,21949,69878
142100,5814,2470,2871
5554444,123613,22499,26011
56367282,2157730,34077,303178
1894443,0,0,0
3074263,96530,1011,7415
1183611,30250,1863,3429
2222937,132072,1350,5870
630614,1717,667,979
331652,7250,178,406
372262,3332,286,355
161225,431,286,250
1248892,110193,5626,15383
104327,440,380,100
2432670,25499,471,1749
1614392,36163,3066,6371
432878,2462,184,1044
412058,10003,305,769
262017,12808,239,1241
1717225,10041,4266,9335
167391,7780,116,290
778276,85086,544,5692
578481,17148,437,495
440154,4320,535,1292
78915,3487,43,360
22512,253,15,35
316489,25052,315,1461
479777,5493,140,1633
750633,20516,545,1730
263160,11291,320,1642
1382077,81617,2116,53682
255000,10822,223,2628
3128862,39196,2381,4728
221276,2277,220,357
477463,2644,1828,2156
1193493,31750,7933,3961
33353,2377,30,498
32576,1927,136,151
106289,1853,18,78
251591,15395,198,808
353327,25212,133,2093
612646,23629,227,695
524466,23017,266,1282
99614,6886,97,307
524024,22783,274,2264
101812,5010,225,476
495109,26448,223,4436
1503633,58865,1501,2090
4697856,198325,17252,50329
713491,23812,770,3982
108474,4077,209,691
1005203,56278,1879,14032
105399,694,128,161
1076767,153083,2603,21427
1727477,265362,420,12831
2127408,357487,1787,31261
1266148,144548,1001,38322
1697139,6440,496,3410
254536,8783,232,959
179455,11592,261,719
341655,4215,95,335
56991,456,126,375
56359,1671,42,241
1350802,29062,977,7642
55195,2661,58,564
387811,21296,248,705
949415,93687,495,5933
622601,26657,270,1613
533873,5519,346,2448
290632,22255,437,2064
2292393,100858,2923,10504
443492,25622,498,10128
700973,38544,836,283
60509,1193,53,260
110387,882,29,425
162174,5484,398,629
2506259,26663,1581,3013
169022,1250,705,1169
165909,7437,146,810
105670,3639,184,396
851,12,0,3
301360,18765,250,1659
865552,496,127,0
578130,29643,327,1650
36101,2227,53,289
11758,227,3,26
38479,2499,20,347
448980,17036,296,1065
121182,4369,192,317
63535,9,0,1
701874,40666,528,1908
47973,2399,74,277
144946,4311,435,3766
41869,2925,36,408
42154,4186,57,222
2707000,136591,15483,31614
255394,3322,121,299
872663,12449,1267,1857
36857298,2729292,47896,546100
100286,7352,129,827
169915,7518,152,793
220047,9279,75,419
271037,10768,137,1114
416396,6466,313,1855
797363,85899,450,12342
7967275,91200,4803,5805
43396639,1320008,39491,103869
1728219,80272,425,1846
115749,11613,38,765
91941,2619,102,124
1547962,37947,763,1827
8015931,302973,16464,19077
6378665,169654,7842,14691
12428,29,5,19
6097,64,135,97
17355,96,0,17
212216,116,54,170
6001218,148297,5998,17970
2761829,56598,3706,5742
23274,481,52,86
117236,2051,106,428
1626676,1354,5655,2673
51789,1781,38,169
126923,116,52,109
2994028,56277,1807,6733
18889,244,21,41
30730,403,325,75
1021656,15461,2553,3632
507332,22481,259,2359
23082530,517480,22716,35313
3054607,9915,1928,980
111913,4065,91,807
2011892,94821,2862,17052
1438966,29560,1547,3603
2368934,100665,1270,4548
1066779,70346,2992,1054
88871,1514,131,368
1665821,76078,1233,4897
1162944,18872,377,1723
252394,8958,103,735
288081,17777,327,774
349648,11281,2188,3113
16440,455,13,63
226658,12999,1018,1834
8046,604,8,126
687526,53682,263,2674
288168,6763,1051,1458
226136,950,91,882
1530483,65509,752,2849
169535,5318,322,433
1114149,92263,3746,4561
451274,38526,498,3748
3150,122,12,12
569128,32284,302,1353
28399,2006,12,344
2432957,24855,5574,5785
2950398,25227,7696,10710
70648,2094,46,149
560442,2616,1232,1643
337747,5808,92,355
4287874,312647,3337,16812
243484,18699,204,1322
315675,9299,235,2201
83386,6447,35,420
760522,47482,1701,3814
161368,1201,49,516
634594,1990,242,382
3018394,22546,838,2373
212311,138,13,38
61140,4343,27,608
417869,17986,109,1269
3574799,112185,5400,17275
655775,8418,1707,2291
2200854,36494,3044,8631
2308455,70596,1653,10701
2425919,120408,1435,10231
27322,989,18,65
220332,5081,199,582
41432,1453,86,827
74554,3602,38,314
24432,192,8,4
166971,8677,154,765
8573471,258951,13104,16911
96301,4556,52,327
34425,904,38,50
13175590,255406,3627,6228
682546,9619,854,1776
184115,4686,232,413
143408235,2686169,137938,144217
27841,1076,6,184
222638,9695,167,2513
54171,3450,13,312
167077,7833,167,626
7268812,170210,4253,6752
96286,753,54,221
19678970,162345,14147,27912
111441,5242,23,414
66637636,2331353,41153,316185
8128270,643772,9699,35441
1855536,21004,1295,2692
1554273,146682,1599,7305
340951,6599,94,443
2564402,0,0,0
27588,1233,28,89
409767,14152,171,351
2804290,285929,3955,20271
200552,10633,140,516
856874,13695,1005,1791
352661,3448,503,857
2705437,229650,2136,17587
1396560,32846,2056,3610
825574,96287,5363,11174
494355,9234,275,669
34644,1808,51,338
161998,4560,283,379
749392,2022,768,1063
180832,479,313,338
2560974,164570,12360,22428
178083,1931,93,201
1418342,161740,1771,10485
110552,3799,67,292
477694,3913,369,411
407217,28504,350,1828
133565,540,485,52
54127,1708,7,83
11747,36,2,3
9753,770,207,409
80811,3733,63,324
67901,3380,26,219
623359,24180,567,1806
540841,2737,221,1116
2801054,28934,554,1959
426956,10236,312,798
88052,3729,55,403
1680084,36907,3163,6450
223443,5174,165,454
620441,5816,744,1895
620623,17867,478,527
2032206,11028,4702,10079
162834,5691,29,680
494924,2678,1851,2189
341688,26281,336,1437
298191,10595,436,821
535012,5766,151,1624
29265,310,20,44
281930,11780,336,1694
164086,3008,31,107
813401,21507,577,1795
280068,2725,252,435
1416126,82672,2136,53725
50720,2793,43,610
357640,19660,241,903
3275134,40327,2464,5050
1260489,32321,8080,4003
290080,11452,241,2765
655758,24587,250,775
370696,25763,136,2211
36405,2087,146,164
2596263,381162,2055,33130
538384,23347,267,1279
61931,477,133,362
60078,1953,50,216
58858,1719,44,246
1294511,146020,1019,38826
567285,23845,291,2394
105700,7129,102,314
261898,8915,238,961
547624,27821,238,4695
1628979,61507,1577,2165
737487,24071,809,4044
108344,5223,231,487
1078287,58234,1919,11705
1134602,157702,2725,21830
1837009,271942,440,12879
297063,22576,445,1918
109021,706,129,159
122139,4436,227,708
4882055,202701,17770,50933
2647145,106438,3121,10875
1394818,29208,985,7764
241251,14201,326,831
403954,21892,253,696
1043893,99526,515,5974
1716088,6474,505,3431
267550,9483,232,1669
128321,4541,202,335
59867,2790,60,579
165453,5598,398,616
583270,5786,379,2567
117240,3889,200,422
739189,28981,325,1736
65990,1265,55,293
31861,96,8,22
170247,1253,708,1131
457481,26209,510,10282
637040,30430,346,1668
114860,888,29,423
37942,2283,53,279
890,13,0,3
306792,19008,253,1677
2552745,26967,1593,3016
12790,237,3,26
520498,11792,507,366
47848,2700,24,462
168631,7544,147,826
70174,9,0,1
933117,514,127,0
464544,17398,304,1077
17972,85,65,117
49313,2466,74,291
43633,3011,38,407
145213,4314,435,3769
713853,40912,532,1952
257324,3341,121,297
101696,7427,130,837
222393,9323,75,420
295965,11081,147,1158
2751223,137558,15630,31687
878755,12463,1268,1856
39871958,2781271,49818,549526
1947967,85498,470,1909
48724790,1393370,42316,106743
175790,7713,155,817
118304,11781,39,790
886920,88274,484,12589
422642,6545,318,1870
94070,2653,102,125
8280076,93341,4916,5954
7742820,183202,8594,15163
1752334,42858,866,1971
6301,64,137,91
19051,100,1,17
12781,30,5,19
212778,116,55,172
29582,206,64,10
8777636,312833,17145,19538
6035816,148797,6014,17948
2783447,56920,3719,5814
121781,2078,109,441
1644261,1375,5774,2788
126203,5554,166,1065
3015045,56568,1813,6739
19091,247,21,41
30775,403,325,75
1028447,15518,2561,3659
24299133,527789,23345,35483
3320544,10304,2054,956
112480,4087,91,807
513171,22686,263,2375
2020028,95060,2876,17119
1485853,30281,1593,3677
2444910,103418,1293,4623
1091567,71268,3064,1162
91524,1539,133,375
1747225,77113,1253,4909
1185218,19040,390,1724
254588,9045,103,732
293937,18079,332,785
352829,11373,2199,3135
16624,456,13,63
229142,13076,1021,1835
8256,612,8,126
698133,53925,267,2682
290540,6798,1056,1448
226397,951,91,882
1123806,92598,3820,4320
454720,38683,503,3747
3233,122,12,12
1551871,66170,759,2863
625218,33444,320,1377
28783,2023,12,344
71677,2113,46,150
2987472,25552,7729,10707
563365,2626,1235,1643
355403,5980,96,369
4394066,314327,3360,16821
249433,18760,206,1323
316733,9333,235,2203
93120,7802,43,462
767411,47752,1710,3831
2446824,24947,5580,5774
162614,1206,49,532
3063605,22818,847,2383
214875,139,13,38
61733,4375,27,623
421961,18076,110,1271
651446,2035,248,409
